parent_sku,parent_description,retail_price,img_url,seo_url,title,shortdesc,longdesc,keywords,metadescription,file_path,gcs_path,combined_text,image_embeddings
GGOEAXXX1947,Android Keyboard Sticker,2.0,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAFKA194799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Android+Keyboard+Sticker,Android Keyboard Sticker,Add some character to your keyboard!  This small Android sticker will be sure to bring some joy next time you're at your computer.,"<div><p dir=""ltr""><span>Sticker measures ½  x ½ </span></p><p dir=""ltr""><span>Patented 3M adhesive</span></p><p dir=""ltr""><span>Epoxy dome</span></p><p dir=""ltr""><span>Made in the USA</span></p></div>",Android Keyboard Sticker,Shop Google Merchandise store for Android Keyboard Sticker,/content/data/gms_images/GGOEAFKA194799.jpg,gs://github-repo/embeddings/getting_started_embeddings/gms_images/GGOEAFKA194799.jpg,Android Keyboard Sticker Android Keyboard Sticker Shop Google Merchandise store for Android Keyboard Sticker,"[-0.03757037, -0.041528568, 0.03416788, 0.015606524, 0.03225426, -0.009384606, -0.016573636, 0.041314125, -0.011850891, -0.011277398, 0.0026715628, 0.062160537, 0.01711456, -0.042499006, -0.0013557142, 0.018849816, 0.030664476, 0.012712849, 0.005017811, -0.016075524, -0.024003167, -0.0087772645, -0.022915918, -0.0035522035, 0.009195502, -0.008028784, 0.02711797, 0.02126079, 0.029483194, 0.15094578, -0.0076428773, -0.054616727, 0.047635905, 0.01013447, 0.01132648, -0.008551569, -0.013692692, -0.02920797, -0.024637949, -0.002454866, 0.008735231, -0.005204098, -0.009789903, 0.018928815, -0.052682105, 0.00132375, 0.06995918, -0.04103317, 0.023964258, 0.0014902129, -0.010206981, 0.04313293, -0.04848873, 0.010162877, 0.017491017, 0.035427377, 0.01676137, -0.012206739, 0.019244432, -0.007854383, -0.0014455374, 0.001743771, -0.04681911, 0.028578822, -0.050684422, 0.054015726, 0.00288271, 0.006000804, -0.035894934, -0.016058398, 0.023137452, 0.021978727, 0.012700628, 0.048468612, 0.03651691, -0.054694027, -0.026063595, -0.03721671, -0.04409304, -0.025689974, 0.048412114, -0.0122339595, -0.025011994, -0.036383893, -0.0064394427, -0.0016672636, 0.010536205, 0.07455973, 0.02780339, -0.015279835, 0.008892449, -0.0035815418, -0.011934917, 0.025457824, -0.04109325, 0.014422958, 0.017889213, -0.042253833, -0.026974248, -0.035891518, 0.0016278805, 0.0035193374, -0.021566533, -0.008404563, 0.03530638, 0.0020814026, 0.008440728, 0.017342955, 0.0014424925, 0.013096202, 0.04128196, -0.1809047, 0.0006470602, 0.018106082, -0.0022657614, 0.29053003, -0.052648336, -0.014391867, 0.03114749, 0.023381738, 0.013366372, 0.046083257, -0.010571763, 0.028975638, -0.0010923727, 0.0068531837, -0.010108041, -0.019029234, 0.019850368, 0.0008324257, 0.012970395, -0.02694119, 0.009330674, 0.033124387, -0.008483402, -0.008526138, -0.035296243, 0.013013929, 0.028597498, -0.007484669, 0.0021030079, 0.006552037, 0.0110143665, -0.052013848, -0.010049871, -0.028015822, 0.019165032, 0.004862064, -0.0061942087, 0.06314793, -0.01157495, -0.03086683, -0.02545272, -0.0044394135, 0.03629819, -0.0025766068, 0.0052441396, -0.027163293, 0.010264939, -0.019505851, 0.008241813, -0.040751714, -0.008675847, 0.017891381, -0.014065813, -0.0098470785, 0.028557528, -0.013690351, 0.0074382313, -0.00229085, -0.046052042, -0.014229162, 0.019266948, 0.012010079, 0.044216607, 0.012592101, -0.07851131, 0.0032874632, 0.0477889, -0.026091825, 0.028364792, -0.002051919, 0.0005279284, 0.030721989, -0.02254353, -0.014483941, 0.04336901, 0.016094595, -0.0029004014, 0.028185004, -0.010148236, -0.029642409, 0.03492806, 0.030264612, 0.044405118, -0.051033754, 0.036944967, -0.04256065, -0.05423318, -0.0360468, -0.054306474, -0.047592912, -0.019332943, -0.0014455182, 0.020277472, 0.009945066, 0.0015675994, 0.023375679, -0.03423445, 0.004246907, -0.0032731472, -0.01480907, -0.0016499464, -0.027753025, 0.03658082, -0.027511023, 0.027434256, 0.046525586, 0.03291343, 0.006406564, -0.0053745257, 0.07586812, 0.031384673, 0.0077292114, 0.036014285, 0.036107335, 0.008038598, 0.03893314, 0.006016631, 0.016265016, 0.0050574876, 0.01176052, -0.04084547, 0.012750461, 0.0024167676, 0.0072109876, 0.024245203, -0.039209206, 0.020725569, -0.0029757621, 0.0006659429, 0.044819094, -0.0008186499, -0.026306527, 0.029384557, -0.019339267, 0.015040928, -0.009554854, -0.026201218, -0.0031758784, -0.02432761, 0.009676573, -0.025822094, 0.022039166, 0.007924864, 0.030302927, 0.00059854647, 0.00044162464, -0.024387859, -0.041744255, -0.019706303, 0.0813614, -0.033527784, -0.008142885, -0.0030234987, -0.0013776338, -0.005090433, -0.036256365, 0.0475264, -0.018567499, 0.004790605, 0.061364505, -0.0011868643, 0.0011513414, -0.024399351, 0.0014843611, 0.006399341, 0.006877016, 0.017694969, 0.024073374, -0.014357686, -0.004879229, -0.0069900677, -0.012859761, 0.038555007, 0.01344277, -0.0024094512, 0.030986415, 0.0052343947, 0.034180775, -0.038416333, -0.0011606115, -0.03052431, 0.022673516, -0.01970986, 0.05233175, 0.036239717, 0.026325611, -0.06856882, 0.0070687686, 0.037222836, 0.049201295, 0.03446138, -0.0056262836, 0.0049761315, -0.0040632323, -0.062184487, -0.011267469, 0.049263377, 0.027029565, -0.011520363, 0.0069827847, -0.0068949475, 0.022270994, -0.0118100345, -0.025415339, -0.008759751, 0.01032232, 0.0077496762, -0.08559112, -0.0024469404, -0.03668146, -0.0024696784, 0.063980445, -0.0077574556, 0.015828395, 0.036267746, -0.022616822, -0.002350454, -0.0014597853, -0.030678691, -0.015283636, 0.019932486, 0.03756825, -0.033986364, 0.022081077, 0.0052250824, -0.021836804, -0.03744194, -0.020397384, 0.0063411365, -0.10483945, 0.040002197, -0.030538067, -0.029997474, 0.061954543, -0.03722723, -0.037958473, -0.022133661, 0.0015312386, 0.0048364066, 0.0011685089, -0.0039058628, -0.0021544502, -0.015427004, -0.00065495033, -0.0010561133, -0.062421232, 0.041843254, -0.0136822965, -0.010582452, 0.0017976051, -0.019063521, -0.03398608, 0.009122332, 0.010968312, 0.01795385, -0.0075796815, 0.031090612, 0.025796233, 0.011374745, -0.0052900063, 0.019831244, -0.0072058765, -0.01590369, 0.006951071, 0.01845833, -0.008582664, 0.019053033, 0.017669886, 0.013210257, 0.031753533, 0.050042506, 0.003513565, -0.022114914, -0.005305307, -0.0057959347, 0.08372667, 0.005501944, 0.025439283, -0.022800077, 0.33224052, 0.009651492, 0.029134795, 0.0142402835, 0.0063501946, -0.04336319, -0.023157757, -0.019776924, -0.003193398, -0.0067830984, 0.03187103, -0.013499057, -0.00049036735, -0.03799332, 0.01577839, -0.030063517, -0.037530866, -0.00048957276, -0.04855696, -0.017862838, 0.009323033, -0.008113224, -0.004876407, 0.005351262, -0.019812815, -0.042849604, -0.033881716, -0.028679486, -0.021651559, 0.01957087, -0.043383036, -0.0061064344, -0.0024814927, -0.0013425275, -0.028812299, -0.0122721465, -0.02577993, 0.032629084, -0.022868559, -0.03033609, -0.0130341, -0.022847993, 0.03824094, 0.0013425865, 0.0006282425, 0.042124655, 0.005024553, -0.031398978, 0.0032218052, -0.0007530437, -0.016225932, -0.02809127, 0.033827372, -0.062358886, -0.038818754, -0.03741673, -0.0007741664, -0.005094746, 0.0053945924, 0.036024954, 0.010013477, -0.0050309207, 0.02327658, 0.012091031, 0.027106114, -0.0122926785, -0.02791327, -0.010825589, 0.021039423, 0.004029831, 0.0033334133, -0.005737275, 0.02008701, 0.009173874, 0.008468644, -0.06378942, 0.05243992, -0.04616412, 0.019063517, -0.0036411602, 0.014452821, -0.00604514, 0.024095042, -0.055686917, 0.03859067, 0.019929066, -0.016076356, -0.0005558694, -0.038487937, -0.005398622, 0.05221112, 0.007048052, 0.0055068904, 0.00020062824, -0.044817653, 0.0160718, -0.0029767542, -0.01711349, 0.034647502, 0.033196338, -0.033713624, -0.014981341, -0.014117798, -0.028895572, 0.004793763, -0.017774282, 0.014364368, -0.027278291, 0.008463399, 0.019559385, 0.0065473076, -0.022432182, 0.032614216, 0.06632448, 0.0020564809, -0.0293223, -0.13376024, 0.058402937, 0.0264776, 0.013051575, -0.012599722, 0.024028732, 0.016717013, 0.015140692, -0.004541979, -0.03847112, 0.0072093112, -0.0093449745, 0.011855644, 0.012314765, -0.042235553, -0.028353203, -0.017039027, 0.025342792, 0.03289198, -0.002716267, -0.02466699, -0.016940793, 0.0016452726, 0.019210884, 0.0314033, -0.04450089, -0.019782834, -0.025908915, -0.009764951, 0.010107948, -0.013895085, 0.029694552, -0.016743833, 0.06235012, 5.525385e-05, 0.006309366, -0.023444487, 0.035157423, -0.016459221, -0.008985895, 0.063173324, 0.00025791235, -0.019293068, 0.002034335, -0.015118142, 0.010554172, -0.048676565, -0.31252334, 0.029119631, 0.0060947244, -0.0054468317, -0.01434855, -0.009228232, 0.0019751287, 0.005722953, -0.0065676537, -0.028315797, -0.007535386, 0.018863937, -0.009498674, 0.021014638, 0.02983727, 0.006808303, 0.009027763, -0.0031673475, -0.02877972, 0.0005647185, 0.02119332, 0.04328708, 0.008677787, -0.05195162, 0.008374832, -0.016606266, 0.017982293, -0.013785365, -0.027997822, -0.017554037, -0.041391227, -0.037269346, -0.017205374, -0.022968119, -0.037563976, 0.0064477613, 0.009429738, -0.01741204, 0.051941607, 0.0062682647, 0.042823136, 0.010332187, -0.013808076, -0.018030994, 0.008594792, 0.04601379, 0.011302401, 0.0094396025, 0.003448134, -0.017845754, 0.043355327, -0.019513763, -0.006475373, -0.010505106, -0.022496166, -0.010103311, 0.0063542724, -0.05197041, -0.011293154, 0.062321763, 0.0030902731, -0.015854325, 0.006135949, 0.033319335, 0.051571645, 0.011842176, 0.008510816, -0.0063961074, 0.0059522735, -0.0047339993, 0.0356438, 0.026183654, -0.03535109, 0.009084636, -0.022700958, 0.020746386, 0.0038711913, -0.020090993, 0.012248652, -0.056377105, -0.02352362, -0.0029805065, -0.055647567, 0.010970665, -0.032938227, 0.019009449, 0.019416125, -0.01619526, -0.037183616, 0.05108838, 0.0077145076, 0.009262638, -0.0067095803, -0.011229672, 0.045751117, -0.00062205753, -0.0030992636, 0.028895013, -0.0036769419, -0.046370152, 0.056859303, 0.0020795702, 0.031511724, -0.0045007807, -0.021900965, 0.003891076, -0.0030450919, 0.018471705, 0.03354474, 0.029957218, 0.01444628, 0.023592474, 0.01702761, 0.02771252, 0.02262047, 0.050879132, 0.005964103, 0.014458429, 0.004628432, -0.00539732, 0.0071559027, -0.003380699, -0.027094008, -0.06012921, -0.017403346, 0.013425478, 0.051368542, 0.019280516, -0.029342694, 0.0034461475, -0.01682224, 0.008449067, -0.018238781, 3.835022e-05, 0.0055424795, 0.043453455, 0.03948376, -0.035612326, 0.027770497, -0.0042222072, -0.03524355, -0.011944807, 0.06717491, -0.025801403, 0.008435971, 0.01130642, -0.0066528264, 0.010080964, 0.03893329, 0.03328455, 0.015375861, 0.0050923456, -0.024511244, 0.033541232, -0.005656542, 0.049883, 0.020631075, -0.014269042, -0.0059831045, 0.04443964, 0.041889124, -0.009063254, -0.019810267, 0.024807077, 0.01410313, 0.0023913612, -0.041717283, -0.0049456214, -0.014680063, -0.007813024, -0.0046691797, 0.009378388, -0.025295045, 0.023489086, -0.022183042, -0.018392121, -0.070225015, -0.00015628638, 0.26049635, 0.03770412, -0.046867393, 0.022026086, -0.018992549, 0.0057480875, 0.027499923, 0.06094759, -0.017172374, -0.060640614, 0.0050841495, 0.04028477, -0.0062555475, 0.029795695, 0.045955315, -0.038890656, -0.03480392, 0.011528577, -0.0016409511, -0.040202484, -0.006988036, -0.035417736, 0.008881275, -0.005485007, -0.009568012, 0.012611624, -0.027377266, 0.0064097927, -0.01647564, 0.008515383, -0.020657403, 0.0014183644, -0.021718629, -0.01591004, -0.025160076, 0.022645433]"
GGOEGXXX1238,Google Pen Neon Coral,2.0,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAN123899.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Neon+Coral,Google Pen Neon Coral,Whether you are signing official documents or creating the next Google Doodle this pen is the perfect writing companion!,<div><p>Soft touch surface.</p><p>Fine point gel tip.</p><p>Black ink.</p></div>,"Google Pen Neon Coral, Google, pen, orange, coral, ballpoint pen",Shop Google Merchandise Store for Google Pen Neon Coral,/content/data/gms_images/GGOEGOAN123899.jpg,gs://github-repo/embeddings/getting_started_embeddings/gms_images/GGOEGOAN123899.jpg,"Google Pen Neon Coral Google Pen Neon Coral, Google, pen, orange, coral, ballpoint pen Shop Google Merchandise Store for Google Pen Neon Coral","[-0.024727741, -0.030524855, -0.00016597848, 0.0058386438, 0.013647988, 0.013571906, -0.021029973, 0.013527132, -0.01775658, -0.046587624, 0.010217609, 0.025466148, -0.005636285, -0.015860772, 0.01823618, 0.018470274, -0.02089019, 0.0049328273, -0.0040299906, 0.013608887, -0.02254713, 0.030674605, 0.010418331, -0.0014246562, 0.019654606, 0.010429917, 0.003906774, 0.023095105, -0.0013312497, 0.1495337, -0.051193997, -0.0149482405, 0.02745599, -0.011125545, 0.0045059184, -0.019726824, -0.012173815, 0.005735714, -0.009875404, 0.016793579, -0.058840655, -0.0027926224, -0.0006457343, 0.030042343, 2.9058168e-05, 0.007030792, 0.03770537, -0.03557619, -0.012786426, -0.018024959, -0.008964823, 0.009682305, -0.023613086, -0.068390384, 0.014719352, -0.024219261, -0.012080217, -0.009231512, 0.010635666, 0.011011292, -0.035733107, -0.0151390815, -0.019014886, -0.004778522, -0.028866459, 0.026024586, 0.019156147, -0.00763558, -0.019051887, -0.010095333, -0.0060729636, -0.0035723508, -0.016510623, 0.049126387, 0.02782129, -0.04680341, 0.019863205, 0.0057592066, -0.005987688, -0.015568919, 0.031021241, 0.004020448, 0.008025326, -0.020007573, -0.01927843, -0.036776826, 0.02193901, -0.0093782665, 0.015480328, -0.026007663, -0.0071474216, -0.011082211, -0.010983444, 0.0005371324, 0.01279867, -0.021833712, 0.018692212, -0.002551165, -0.009765672, 0.020441042, -0.018376943, 0.00990922, -0.009076557, 0.011900448, -0.01639873, -0.0049089757, 0.02170198, 0.02838884, -0.017397042, 0.014160132, -0.06773963, -0.1816795, 0.023094589, 0.011328976, 0.028220413, 0.37158597, 0.020622693, -0.023798397, 0.040898826, 0.059832036, 0.016110905, 0.0124954935, 0.0067164665, -0.011016667, -0.041180868, -0.0007963209, -0.016865721, 0.007681922, 0.00801746, 0.02153693, 0.020263823, -0.0060265013, 0.01405543, 0.00090655364, -0.01683556, -0.016114311, -0.018702973, 0.015434725, 0.019071909, 0.0101321265, 0.019408692, -0.009586308, -0.00461031, 3.429169e-05, -0.037953302, 0.01720366, -0.02369818, 0.018080836, 0.060313508, -0.02707296, -0.015374015, 0.02918582, -0.015700715, 0.044046264, -0.005649464, -0.011064905, 0.045067564, -0.006008171, -0.017635377, -0.029336067, -0.009681365, -0.018199483, -0.030340845, 0.008124104, 0.00164765, -0.027188497, -0.016953679, 0.018638428, -0.01629399, -0.03832075, -0.028462928, 0.006331583, -0.0049586366, 0.002062593, -0.029531889, -0.035099965, -0.0035389634, -0.008155309, -0.011584297, -0.0046322313, 0.05905755, 0.02050795, -0.00941771, -0.03194433, -0.004065974, 0.031410813, -0.025729252, -0.0007385943, 0.010926182, 0.01886581, 0.002815351, -0.022998687, 0.0118293855, 0.0052106674, -0.00087278325, -0.014372959, 0.008373859, -0.035333917, 0.01937811, -0.028365524, -0.012711603, 0.03370071, 0.005577361, 0.0010023518, 0.0071058716, 0.021824878, 0.0005497671, 0.01911246, -0.024234839, 0.01505169, 0.0072176745, 0.036034632, -0.026778316, -0.03313293, 0.031103944, 0.026077826, 0.054572273, 0.041383386, 0.020414019, 0.011254106, 0.00737513, 0.012323901, 0.02556495, -0.0056463066, -0.012519533, 0.031866815, 0.0342887, -0.0068286294, 0.0050801574, 0.024637433, 0.023901405, -0.022885542, 2.260223e-06, -0.025645172, 0.031185374, 0.03792762, 0.011903902, -0.017461438, -0.008151249, 0.016992178, 0.024789795, 0.052278653, 0.017320503, -0.024036603, 0.035868715, 0.014062854, 0.015521827, 0.0023854398, -0.00628626, -0.0007539158, 0.024910932, 0.036418166, 0.0036104913, 0.00891473, 0.009474516, -0.0008765182, -0.022257395, 0.0037335814, -0.0061101043, -0.016951378, -0.030659286, -0.021666218, 0.039972328, -0.007834185, 0.017377814, -0.003303788, 0.051186897, -0.009432338, -0.008563099, -0.029457197, -0.005685046, -0.01686668, 0.016971463, 0.009172838, 0.009079048, -0.024758095, -0.020331964, -0.02397198, 0.01975349, -0.016373735, -0.015679214, -0.028483085, 0.03619342, -0.02126205, -0.002891408, -0.005752283, -0.0058692833, 0.024307434, 0.0013411375, -0.015185319, -0.027722578, -0.016716363, -0.020071533, -0.008880789, -0.019318394, -0.020754345, 0.05914503, -0.018117417, -0.009907725, -0.02058495, -0.001743252, -0.0054452997, 0.010999303, 0.025578268, -0.019495528, 0.029604785, -0.023435734, -0.042605575, 0.0024782834, -0.021855988, -0.007801149, -0.03305925, 0.0072045005, -0.02224121, -0.005618556, -0.028040612, -0.0025088787, 0.018608404, 0.016694326, -0.08952134, 0.0023209334, -0.011685359, 0.010522568, 0.05649036, 0.040357653, 0.023167713, 0.0012945415, -0.0029297508, 0.03802208, -0.0113649545, 0.020129856, -0.0026999572, 0.0008268813, -0.02659179, -0.007629238, 0.021651767, 0.024007265, 0.011466898, 0.0022253238, -0.028088806, 0.020308977, -0.0792516, -0.025443682, -0.021230606, 0.022079727, -0.0070820944, -0.04743277, 0.0017322642, 0.023840034, 0.009502602, -0.042194963, -0.012098275, -0.01483206, -0.030465232, -0.010415186, 0.0051965844, 0.016480781, -0.0082752835, 0.011727082, -0.030666731, -0.02255968, 0.024159282, 0.0006053661, 0.00011288415, 0.030265398, -0.034230944, -0.03125079, 0.02235926, -0.0043413565, 0.029264519, -0.051735446, -0.016700437, 0.0423961, -0.013860832, 0.0315678, -0.00881264, 0.021707034, -0.013850186, 0.020251779, -0.019014785, -0.0039378945, -0.00069678214, 0.017934054, -0.008330799, -0.054697096, 0.010517752, -0.0020779069, 0.021821855, 0.0007815434, 0.0053030704, -0.035274304, 0.38707823, -0.006498818, -0.020243997, 0.0013569639, -0.01919765, 0.0029413395, -0.02974204, -0.019749135, 0.018411659, -0.008274917, 0.017507946, 0.022040866, 0.02655558, -0.045847517, -0.03466488, 0.04410448, -0.02896311, 0.012546868, -0.019623049, -0.007894049, 0.0016104825, 0.013684538, 0.01266236, 0.00027840733, -0.020837955, -0.0077996035, -0.014924793, -0.004311824, 0.011893912, 0.032986555, 0.0018151944, -0.004265523, 0.0040790276, 0.032588664, -0.037340295, -0.009221189, -0.016480828, 0.012126687, 0.009712077, -0.0028460661, -0.0013722263, 0.028491385, -0.008697495, 0.014656465, 0.005829801, -0.014083186, -0.0027321288, 0.02246303, 0.042540595, 0.020014536, 0.019665133, 0.0029395872, -0.01149645, 0.020372074, -0.030376103, -0.007641821, -0.0072990265, -0.0022417277, 0.011573623, 0.010833323, -0.0640585, -0.016479153, -0.005978723, -0.010500977, 0.001949669, 0.03353922, -0.009872581, 0.0041712397, -0.00771148, -0.00033386977, -0.0012887177, 0.00072195166, -0.014006775, -0.0054647964, 0.05965438, 0.005599487, -0.022850748, -0.011737628, -0.011568636, -0.007610139, -0.0016987264, 0.033677258, 0.031168384, -0.036325157, -0.018686658, 0.007817246, 0.011567524, 0.021040604, -0.0028974635, 0.027780892, 0.01628908, 0.030151462, 0.02211816, -0.004377316, -0.014910057, 0.034159146, -0.014339435, 0.053482126, 0.00740017, -0.020324936, -0.0043064323, -0.06329922, -0.003353904, 0.0014417457, -0.020963065, 0.0041670874, -0.017417828, -0.005701739, 0.034565065, -0.028726988, -0.016921293, 0.024196394, 0.015163376, -0.017212791, 0.021239927, -0.0043801176, -0.1250833, -0.014758031, -0.008869024, -0.007642408, -0.027117731, 0.009066763, -0.015956406, 0.022214513, -0.027907563, 0.008311977, 0.038572628, -0.0011266441, 0.0015546491, -0.02253211, 0.04182751, -0.009335887, 0.01248496, -0.018629108, -0.008879798, -0.028278265, -0.015612369, -0.03459133, 0.030375399, 0.009012981, 0.019872975, -0.0210287, 0.027644658, 0.017729755, -0.003042826, -0.005097395, -0.023990652, 0.011498387, -0.0210808, 0.010642732, -0.0029349644, 0.03373444, 0.009977979, -0.010144865, -0.020516623, 0.027479662, -0.014596523, 0.009966764, -0.028320234, 0.02514095, -0.00937404, 0.0002951982, 0.04239369, -0.36085403, 0.020951193, -0.0046033543, -0.032874417, 0.0076476093, -0.0023914617, 0.017603626, 0.031758625, 0.0036757747, -0.0004219166, 0.02898174, -0.018256765, 0.040050358, 0.051126372, -0.011953718, -0.026011132, -0.007410403, -0.01437255, -0.05237419, -0.0337602, 0.011900828, -0.007551732, 0.017571846, -0.027942011, 0.021279175, 0.06832935, -0.0006422054, 0.020472294, 0.013030956, -0.016553786, 0.0039715655, -0.013337887, 0.048404954, -0.028192561, -0.01075328, 0.03279491, -0.020623447, 0.0067386683, 0.029541615, 0.00826917, 0.033292126, 0.022607978, 0.019548437, 0.00286392, -0.014574677, 0.022167213, 0.005426939, -0.0089628985, -0.033242144, 0.029382067, 0.01633104, -0.0028082335, -0.02266961, 0.008402576, 0.012313732, -0.0073656356, 0.0027222023, -0.01669099, -0.02872939, 0.0065303883, 0.03480419, -0.0134862615, 0.019802002, 0.013734488, 0.032460365, 0.0569443, 0.005948177, -0.027977215, -0.009313983, -0.030196905, 0.000132544, 0.038407903, -0.013798777, -0.02828903, -0.012861228, -0.02456281, 0.043318454, 0.0056512873, 0.027460238, -0.022688676, -0.031163465, -0.019301146, -0.010607965, -0.030863594, -0.029128758, -0.008802319, 0.006580197, -0.052415043, 0.0055776355, 0.013405923, -0.030220741, 0.02692536, 0.0039348863, -0.02258913, -0.0059943534, 0.011244921, 0.0059477184, 0.0016182236, 0.030582674, -0.03382337, 0.046670888, -0.00027155317, -0.0028489882, -0.04352948, 0.025468882, -0.008368453, 0.026201446, -0.01062688, -0.008053688, 0.020982282, -0.01488683, 0.02728218, 0.022888795, -0.016211178, 0.016386725, 0.026848905, -0.01280907, -0.016061146, 0.05200157, 0.012455528, 0.0072260736, 0.019148542, 0.01919193, -0.034226265, -0.012209383, 0.01820367, -0.0059112567, 0.0023102213, -0.027176498, 0.04390155, 0.00057308865, 0.03774139, -0.00083508325, 0.043868545, -0.020722196, 0.016152283, -0.020296967, -0.016505944, -0.013867639, 0.029414354, 0.03667273, -0.038451087, 0.012361141, -0.0037450246, -0.064351216, 0.0027855977, 0.025793158, -0.026041582, 0.0166274, -0.0057589365, 0.014074813, -0.0041407747, -0.00086958485, 0.01037136, -0.0173038, -0.011585926, -0.0044370443, -0.029887091, -0.03257495, 0.02101542, 0.005617757, 0.0067054415, -0.004454157, 0.02168361, 0.006824724, 0.001033022, 0.012665482, -0.048247453, -0.014382834, 0.02504865, 0.0065007387, 0.040976517, -0.028678635, -0.001621572, 0.0045926585, 0.0064852275, 0.01842872, 0.023355212, 0.32400376, 0.007627081, -0.02998191, -0.024839306, -0.007265665, -0.0012970736, 0.0162525, 0.038859006, -0.020528855, -0.026014032, -0.019231953, -0.0150899915, 0.0013759994, -0.003934563, 0.014072899, 0.008587099, -0.009912694, 0.013801382, 0.013410404, 1.8349578e-05, -0.03983417, 0.016266746, 0.01960441, -0.04655191, 0.034659553, -0.039025836, -0.0023211855, -0.02641346, 0.0029267508, -0.028828865, 0.018302042, -0.012937908, -0.04966299, -0.011531176, -0.0019714271, 0.05308864]"
